RWS 110 Concession Stand,1 Bills Drive,Orchard Park
RWS 111 Concession Stand,1 Bills Drive,Orchard Park
RWS 113 Concession Stand,1 Bills Drive,Orchard Park
RWS 114 Concession Stand,1 Bills Drive,Orchard Park
RWS 115 Concession Stand,1 Bills Drive,Orchard Park
RWS 116 Concession Stand,1 Bills Drive,Orchard Park
RWS 117 Concession Stand,1 Bills Drive,Orchard Park
RWS 119 Concession Stand,1 Bills Drive,Orchard Park
RWS 121 Concession Stand,1 Bills Drive,Orchard Park
RWS 122 Bar,1 Bills Drive,Orchard Park
RWS 123 Concession Stand,1 Bills Drive,Orchard Park
RWS 125 Concession Stand,1 Bills Drive,Orchard Park
RWS 127 Concession Stand,1 Bills Drive,Orchard Park
RWS 129 Concession Stand,1 Bills Drive,Orchard Park
RWS 130 Concession Stand,1 Bills Drive,Orchard Park
RWS 131 Concession Stand,1 Bills Drive,Orchard Park
RWS 132 Concession Stand,1 Bills Drive,Orchard Park
RWS 133 Concession Stand,1 Bills Drive,Orchard Park
RWS 135 Concession Stand,1 Bills Drive,Orchard Park
RWS 136 Concession Stand,1 Bills Drive,Orchard Park
RWS 137 Concession Stand,1 Bills Drive,Orchard Park
RWS 138 Concession Stand,1 Bills Drive,Orchard Park
RWS 139 Concession Stand,1 Bills Drive,Orchard Park
RWS 141 Concession Stand,1 Bills Drive,Orchard Park
RWS 143 Concession Stand,1 Bills Drive,Orchard Park
RWS 307 Concession Stand,1 Bills Drive,Orchard Park
RWS 308 BBQ Cart,1 Bills Drive,Orchard Park
RWS 309 Grill Cart,1 Bills Drive,Orchard Park
RWS 311 Concession Stand,1 Bills Drive,Orchard Park
RWS 312 Concession Stand,1 Bills Drive,Orchard Park
RWS 313 Grill Cart,1 Bills Drive,Orchard Park
RWS 314 BBQ Cart,1 Bills Drive,Orchard Park
RWS 315 Concession Stand,1 Bills Drive,Orchard Park
RWS 329 Concession Stand,1 Bills Drive,Orchard Park
RWS 330 BBQ Cart,1 Bills Drive,Orchard Park
RWS 331 Grill Cart,1 Bills Drive,Orchard Park
RWS 333 Concession Stand,1 Bills Drive,Orchard Park
RWS 334 Concession Stand,1 Bills Drive,Orchard Park
RWS 335 Grill Cart,1 Bills Drive,Orchard Park
RWS 336 BBQ Cart,1 Bills Drive,Orchard Park
RWS 337 Concession Stand,1 Bills Drive,Orchard Park
RWS Administration Upper Kitchen,1 Bills Drive,Orchard Park
RWS Dinosaur Bar-B-Que,1 Bills Drive,Orchard Park
RWS Field House Main Kitchen,1 Bills Drive,Orchard Park
RWS Field House Pizza Cart,1 Bills Drive,Orchard Park
RWS Goal Line Club,1 Bills Drive,Orchard Park
RWS Jim Kelly Club (East),1 Bills Drive,Orchard Park
RWS Jim Kelly Club (West),1 Bills Drive,Orchard Park
RWS Main Commissary,1 Bills Drive,Orchard Park
RWS M&T Bank Club,1 Bills Drive,Orchard Park
RWS New Press Side Kitchen,1 Bills Drive,Orchard Park
RWS Pantry 1A,1 Bills Drive,Orchard Park
RWS Pantry 1B,1 Bills Drive,Orchard Park
RWS Pantry 1C,1 Bills Drive,Orchard Park
RWS Pantry 1D,1 Bills Drive,Orchard Park
RWS Paul Maguire Club,1 Bills Drive,Orchard Park
RWS Plaza Gate 2/3 BBQ Cart,1 Bills Drive,Orchard Park
RWS Plaza Gate 2/3 Specialty Dog Cart,1 Bills Drive,Orchard Park
RWS Plaza Gate 5 Buffalo Cart,1 Bills Drive,Orchard Park
RWS Plaza Gate 5 Dog Cart,1 Bills Drive,Orchard Park
RWS Plaza Gate 7/8 BBQ Cart,1 Bills Drive,Orchard Park
RWS Plaza Gate 7/8 Sausage Cart,1 Bills Drive,Orchard Park
RWS Press Box Kitchen,1 Bills Drive,Orchard Park
RWS RedZone Club (Writing Press),1 Bills Drive,Orchard Park
RWS Time Warner Club,1 Bills Drive,Orchard Park
RWS Training Facility Kitchen,1 Bills Drive,Orchard Park
RWS Van Miller Club,1 Bills Drive,Orchard Park
RWS Wilson Kitchen - Hot & Cold,1 Bills Drive,Orchard Park
RWS Wilson Side Kitchen,1 Bills Drive,Orchard Park
South Davis Elementary School,51 South Davis Street,Orchard Park
South Towns Tennis Club,75 Mid County Drive,Orchard Park
Spot Coffee,6519 East Quaker Street,Orchard Park
St. Bernadette's School,5890 South Abbott Road,Orchard Park
St. John Vianney Parish School,2950 Southwestern Boulevard,Orchard Park
Subway,4298 South Buffalo Street,Orchard Park
Subway #51108,3515 Amelia Drive,Orchard Park
Taco Bell,3175 Orchard Park Road,Orchard Park
Taffy's Red Hots Stand,3261 Orchard Park Road,Orchard Park
Taffy's Shake Truck,3261 Orchard Park Road,Orchard Park
Tailgaters Bar & Grill,3847 Southwestern Boulevard,Orchard Park
Ted's Hot Dog,3193 Orchard Park Road,Orchard Park
The Byrd House,4244 North Buffalo Street,Orchard Park
The Byrd House,4190 North Buffalo Street,Orchard Park
The Craft Beer and Wine Company,5421 South Abbott Road,Orchard Park
The Wings Meeting Place,3964 California Road,Orchard Park
Tim Horton's,2220 Southwestern Boulevard,Orchard Park
Tim Horton's #5815,5945 Big Tree Road,Orchard Park
Tim Horton's @ ECC South Campus,4041  Southwestern Boulevard Bldg. 5,Orchard Park
Tim Hortons,3878 Southwestern Boulevard,Orchard Park
Tim Hortons,3275 Orchard Park Road,Orchard Park
Tim Hortons Restaurant,3239 Abbott Road,Orchard Park
Toni Pepperoni,3170 Orchard Park Road,Orchard Park
Village Kettlekorn Commissary,11 Green Lake Drive,Orchard Park
Village Kettlekorn Mobile,11 Green Lake Drive,Orchard Park
Vincenzo's Italian Ice,4236 North Buffalo Street,Orchard Park
Wendy's Restaurant # 832,3275 Orchard Park Road,Orchard Park
Windom Elementary School,Sheldon Road,Orchard Park
Yotality Frozen Yogurt,4068 North Buffalo Road,Orchard Park
Zebb's Deluxe Grill & Bar,3349 Southwestern Boulevard,Orchard Park
Zoup! @ Crossroads Centre,3217 Southwestern Boulevard,Orchard Park
Awald Farms,10692 Walnut Avenue,North Collins
Eden Valley Golf Course,10401 Sisson Highway,North Collins
Lake Shore Behavioral Health,2107 Spruce Street,North Collins
"Marienthal, LLC",5107 Langford Road,North Collins
North Collins Central Elementary School,10469 Bantle Road,North Collins
North Collins Central High School,2045 School Street,North Collins
North Collins Volunteer Fire Company Training Center,2038 Spruce Street,North Collins
Piz-A-Italia,10518 Main Street,North Collins
R.J.'S Rock 'N' Roe's Cafe,10538 Main Street,North Collins
The Fox's Den,10510 Main Street,North Collins
Three Star Family Restaurant,10770 Main Street,North Collins
Ukrainian PLAST Camp Foodservice,2301 School Street,North Collins
Uncle Frank's,10803 New Oregon Road,North Collins
Canalside Cafe,101 Old Falls Street,Niagara Falls
Deez Dogs Cart 2,75 South 87th Street,Niagara Falls
The Conference & Event Center Niagara Falls,101 Old Falls Street,Niagara Falls
Great Pumpkin Farm,11199 Main Street,Newstead
Wales Primary School,4650 Woodchuck Road,Wales
Apple Dumplin,521 South Cascade Drive,Springville
Burger King #524,10 South Cascade (Rt. 219 & 39),Springville
Cindy Lou's,231 South Cascade Drive,Springville
Concord Post Home #431,109 Zoar Valley Road,Springville
Concord Senior Center,40 Commerce Drive,Springville
Cozy Corners,690 East Main Street,Springville
Cruisin' Crepes,11928 Wyandale Road,Springville
Downtown Pizzeria & Cafe,56 East Main Street,Springville
Dunkin Donuts,565 West Main Street,Springville
Felton Burns VFW Post 5260,650 East Main Street,Springville
Fiesta Bamba Mexican Restaurant,60 South Cascade Drive,Springville
First Presbyterian Church,38 North Buffalo Road,Springville
Jake and the Fatman BBQ,405 South Cascade Drive,Springville
Joylan Theatre,11 West Main Street,Springville
Julie's Pizzeria,12 East Main Street,Springville
Kiril's,248 West Main Street,Springville
Lawrence's Tavern,10 North Buffalo Street,Springville
Loyal Order Of Moose #1249,13080 Buffalo Road,Springville
McDonald's Hamburgers,240 South Cascade Drive,Springville
Msgr. Zimmerman Parish Hall,184 Franklin Street,Springville
Panda House,57 West Main Street,Springville
Papa Jake's Saloon,243 West Main Street,Springville
Pit Stop Pizza Cafe,689 East Main Street,Springville
Ponderosa,34 South Cascade Drive,Springville
Rayzor's Dawg House,405 South Cascade Drive,Springville
Springville Country Club,14445 Route 219,Springville
Springville Elementary School,283 North Street,Springville
Springville Griffith High School,290 North Buffalo Street,Springville
Springville Health and Fitness,243 West Main Street,Springville
Springville Lanes,53 West Main Street,Springville
Springville Middle School,267 Newman Street,Springville
Springville Volunteer Fire Company,405 West Main Street,Springville
Subway At Walmart Store 2164,317 South Cascade Drive,Springville
Subway #27894,204 South Cascade Drive,Springville
Taco Bell / KFC,317 South Cascade Drive,Springville
The Office,189 West Main Street,Springville
Tim Horton's,371 South Cascade Drive,Springville
Tim & Bonnies' Blasdell Pizza,385 South Cascade Drive,Springville
Tom's High End,19 West Main Street,Springville
Wales Center Hotel,12243 Big Tree Road,Wales Center
Guiseppe's,7067 Olean Road,South Wales
Kipp's Restaurant,6411 Olean Road,South Wales
Scoops & Stems,6549 Olean Road,South Wales
Subway #27246,6549 Olean Road,South Wales
The Gow School,2491 Emery Road,South Wales
Michael's Pizza,3691 Coomer Road,Newfane
B & B BBQ Mobile,129 Chestnut Street,Medina
Barrett Brothers Kettle Corn,11500 Bullis Road,Marilla
"Dy's Country Kitchen, Inc",11512 Bullis Road,Marilla
Giacomo's Pizza Post,12643 Williston Road,Marilla
Jack's Delicious French Fries,13287 Bullis Road,Marilla
Jack's Fried Dough,13287 Bullis Road,Marilla
Jack's Fries Commissary,13287 Bullis Road,Marilla
Jack's Taco in a Bag,13287 Bullis Road,Marilla
Marilla Fire Company,1950 West Avenue,Marilla
Marilla Kwik Fill,11615 Clinton Street,Marilla
Marilla Primary School,11683 Bullis Road,Marilla
Morrell's Potato House,13287 Bullis Road,Marilla
Spring Garden Association,3838 Two Rod Road,Marilla
A Touch Of Italy,630 Delaware Street,Tonawanda
Adventure Landing,2400 Sheridan Drive,Tonawanda
Anderson's Frozen Custard,2235 Sheridan Drive,Tonawanda
Anerald Boating Club,137 Young Street,Tonawanda
Arby's Restaurant,3793 Delaware Avenue,Tonawanda
Athena's Family Restaurant,729 Young Street,Tonawanda
Beijing Garden,33 Niagara Street,Tonawanda
Best Fitness Juice Bar,2309 Eggert Road,Tonawanda
Big Kahuna Hawaiian Shaved Ice,34 Avon Road,Tonawanda
Big Paul's TNT Pizza,48 Main Street,Tonawanda
Blessed Sacrament,263 Claremont Avenue,Tonawanda
Boys and Girls Club Northtowns,325 Franklin Street,Tonawanda
BPOE Elks #1942,2805 Elmwood Avenue,Tonawanda
Brighton Arena,251 Brompton Road,Tonawanda
Brighton Golf House,70 Brompton Road,Tonawanda
Buffalo Battleground,1888 Niagara Falls Boulevard,Tonawanda
Buffalo Korean Presbyterian Church,955 Sheridan Drive,Tonawanda
"Buffalo Roadhouse Grill, Inc.",1980 Niagara Falls Boulevard,Tonawanda
Buffalo Tap Room & Grill,2309 Eggert Road,Tonawanda
Buffalo Wild Wings #329,1620 Niagara Falls Boulevard,Tonawanda
Burger King #485,1140 Niagara Falls Boulevard,Tonawanda
Burger King #519,11 Delaware Avenue,Tonawanda
Caputi's Sheridan Pub,2351 Sheridan Drive,Tonawanda
Cardinal O'Hara High School,39 O'Hara Road,Tonawanda
Chan's Wok,796 Young Street,Tonawanda
China Town Lee Garden Inc,737 Delaware Road,Tonawanda
Chinese Dumpling House,1000 Ellicott Creek Road,Tonawanda
Chipotle Mexican Grill # 1777,1759 Sheridan Drive,Tonawanda
City Limits Bar & Grill,707 Main Street,Tonawanda
Coffee Culture,2631 Sheridan Drive,Tonawanda
Colosso Taco,66 Main Street,Tonawanda
Dairy Queen,922 Brighton Road,Tonawanda
DiBella's Old Fashioned Subs,1420 Niagara Falls Boulevard,Tonawanda
Dome Stadium Inc,200 Main Street,Tonawanda
Donut Kraze II,365 Somerville Avenue,Tonawanda
Dunkin Donuts,2225 Colvin Boulevard,Tonawanda
Dunkin Donuts,2112 Niagara Falls Boulevard,Tonawanda
Edible Arrangements,25 Niagara Street,Tonawanda
Edison Elementary School,236 Grayton Road,Tonawanda
Eldredge Bicycle Club Inc,17 Broad Street,Tonawanda
Elks Lodge 860,55 Main Street,Tonawanda
Exit 2 Bar & Grille,3191 Eggert Road,Tonawanda
Fast Teddy's,221 Main Street,Tonawanda
Fat Man Pizzeria,2712 Niagara Falls Boulevard,Tonawanda
Fletcher School,555 Fletcher Street,Tonawanda
Franco's Pizza,2306 Niagara Falls Boulevard,Tonawanda
Franco's Pizza,600 Delaware Street,Tonawanda
Frank Gourmet Hot Dogs,263 Claremont Avenue,Tonawanda
Frank Gourmet Hot Dogs #2,263 Claremont Avenue,Tonawanda
Franklin Middle School,540 Parkhurst Boulevard,Tonawanda
Frontiersmen VFW Post 7545,110 Elgin Street,Tonawanda
Fuji Grill Ramen Noodle House,2865 Sheridan Drive,Tonawanda
Fun - B - Que,1290 Sheridan Drive,Tonawanda
Gastown Sportsmen Club,154 East Niagara Street,Tonawanda
Gene's Junkyard Bar-Grill Inc.,501 Young Street,Tonawanda
GFY Bar & Grill,1866 Colvin Boulevard,Tonawanda
Gino's Pizza Place,351 Fries Road,Tonawanda
Glendale Elementary School,101 Glendale Drive,Tonawanda
GM Plant #5 Powertrain,240 Vulcan Street,Tonawanda
Goodyear Dunlop Tire NA LTD,10 Sheridan Drive,Tonawanda
Greek to Me Restaurant,2309 Eggert Road,Tonawanda
Grieco DiPaulo Pizza,571 Brighton Road,Tonawanda
Hamilton Elementary School,44 Westfall Drive,Tonawanda
Holmes Elementary School,365 Dupont Avenue,Tonawanda
Hoover Middle School,249 Thorncliff Road,Tonawanda
Inner Harbor Yacht Club,50 Fillmore Avenue,Tonawanda
Jake's Grill,289 Adam Street,Tonawanda
Jasmine Flower Catering,265 Kenmore Avenue,Tonawanda
Jasmine Restaurant,1330 Niagara Falls Boulevard,Tonawanda
Jim's Steak Out,2180 Sheridan Drive,Tonawanda
Joe's NY Style Pizzeria,92 Niagara Street,Tonawanda
John's Pizza & Sub IV,4241 Delaware Avenue,Tonawanda
John's Pizza & Subs Shop,1436 Niagara Falls Boulevard,Tonawanda
John & Mary's,2374 Niagara Falls Boulevard,Tonawanda
Ken-Ton Meals On Wheels,169 Sheridan Parkside Drive,Tonawanda
Kenilworth Fire District #2,84 Hawthorne Avenue,Tonawanda
Kenmore Alliance Church,175 Bonnett Avenue,Tonawanda
Kenmore East Senior High School,350 Fries Road,Tonawanda
Kenmore New Covenant Tabernacle,345 McConkey Drive,Tonawanda
Kenmore West Senior High School,33 Highland Parkway,Tonawanda
Kenney Field Concession Stand,155 Colvin Woods Parkway,Tonawanda
Kenton Center,151 Two Mile Creek Road,Tonawanda
Kentucky Fried Chicken,833 Young Street,Tonawanda
Kevin's Catering Inc,222 West Girard Boulevard,Tonawanda
Kona Ice,99 Willowgrove South,Tonawanda
Koreana,1010 Niagara Falls Boulevard 2,Tonawanda
La Hacienda Brighton,900 Brighton Road,Tonawanda
Lincoln Arena,Decatur & Parker Boulevard,Tonawanda
Lindbergh Elementary School,184 Irving Terrace,Tonawanda
Louie's Foot Long Hot Dog,69 Grand Island Boulevard,Tonawanda
Mandarin Garden Restaurant,1400 Niagara Falls Boulevard,Tonawanda
Manor Lanes,150 Grand Island Boulevard,Tonawanda
Marotto's,3365 Delaware Avenue,Tonawanda
McDonald's Restaurant,820 Young Street,Tonawanda
McDonald's Restaurant,10 Main Street,Tonawanda
Mighty Taco,1762 Sheridan Drive,Tonawanda
Mikes DQ Orange Julius,84 Niagara Street,Tonawanda
Mississippi Mudds,313 Niagara Street,Tonawanda
Mitchell's Tavern,734 Sheridan Drive,Tonawanda
Molinara's NY Pizza,2776 Sheridan Drive,Tonawanda
Mooneys Bar and Grill,83 Niagara Street,Tonawanda
Mullen Elementary School,130 Syracuse Street,Tonawanda
National Hose Co. #1 Inc.,44 William Street,Tonawanda
Nine's Foodservice,325 Franklin Street,Tonawanda
Nite Cap Lounge,675 Sheridan Drive,Tonawanda
North End Bar & Grill,2692 Elmwood Avenue,Tonawanda
Northtowns Academy,333 Dexter Terrace,Tonawanda
Odie's Tavern,218 Young Street,Tonawanda
Old Man River,375 Niagara Street,Tonawanda
Olisi's NY Style Pizza,2352 Sheridan Drive,Tonawanda
Palumbo Restorante,1065 Sheridan Drive,Tonawanda
Panera Bread #1109,1717 Sheridan Drive,Tonawanda
Partner's Pizzeria,934 Niagara Falls Boulevard,Tonawanda
Paula's Donuts,2319 Sheridan Drive,Tonawanda
Peking Quick One Inc.,359 Somerville Avenue,Tonawanda
Penny's Pizza,3289 Delaware Avenue,Tonawanda
Philip Sheridan School Building,3200 Elmwood Avenue,Tonawanda
PiCraft,1750 Niagara Falls Boulevard,Tonawanda
Plaza Pizzeria On Main,260 Main Street,Tonawanda
Praxair Technology Center,175 East Park Drive,Tonawanda
Raintree Grill,2970  Colvin Boulevard,Tonawanda
Relish Buffalo,1290 Sheridan Drive,Tonawanda
Riverview School,55 Taylor Place,Tonawanda
Rizzo's Restaurant,2763 Eggert Road,Tonawanda
Romeo & Juliet Caffe,2512 Sheridan Drive,Tonawanda
Salem United Church Of Christ,114 Morgan Street,Tonawanda
Salvation Army Tonawanda (038),46 Broad Street,Tonawanda
School For Applied Tech H S,2245 Kenmore Avenue,Tonawanda
School For Applied Technology Middle School Annex Building,2301 Kenmore Avenue Annex Building,Tonawanda
Seoul Garden,2298 Niagara Falls Boulevard,Tonawanda
Shabadoo's Inc,192 Young Street,Tonawanda
Shack on Delaware,3753 Delaware Avenue,Tonawanda
Shanghai Restaurant,21 Main Street,Tonawanda
Shannon Pub,2250 Niagara Falls Boulevard,Tonawanda
Sheridan Park Golf House,10 Center Park Drive,Tonawanda
Sheridan Park Volunteer Fire,738 Sheridan Drive,Tonawanda
Signature Sweets by Jamie,2148 Niagara Falls Boulevard,Tonawanda
Slick Willie's,2316 Niagara Falls Boulevard,Tonawanda
Smoke on the Water,77 Young Street,Tonawanda
Smoke on the Water Mobile Unit,77 Young Street,Tonawanda
SPAR Self Defense Shake Bar,2309 Eggert Road,Tonawanda
Squire's Tap Room,127 South Niagara Street,Tonawanda
Stamps,98 Main Street,Tonawanda
Stanley G. Falk School,1 Cambridge Street,Tonawanda
Storybook Sweets,15 Koenig Circle,Tonawanda
St. Amelia Cafeteria,2999 Eggert Road,Tonawanda
St. Andrew's School,1545 Sheridan Drive,Tonawanda
St. Christopher School,2660 Niagara Falls Boulevard,Tonawanda
St. Edmund's/St. Christopher,530 Ellicott Creek Road,Tonawanda
St. Joseph's Collegiate Institute,845 Kenmore Avenue,Tonawanda
St. Joseph's Collegiate Institute Concession Stand,845 Kenmore Avenue,Tonawanda
Subway,4242 Delaware Avenue,Tonawanda
Subway,45 Niagara Street,Tonawanda
Subway,1750 Niagara Falls Boulevard,Tonawanda
Subway Restaurant,2865 Sheridan Drive,Tonawanda
Subway #25651,750 Young Street,Tonawanda
Sweet Beginnings Bakery,3759 Delaware Avenue,Tonawanda
Swiston's Beef & Keg,101 Young Street,Tonawanda
TC Wheelers Bar and Pizzeria,341 Wheeler Street,Tonawanda
